NAME,DATE,REVIEW_BODY,PROFILE_PIC,RATINGS_ID
Elene Mikaberidze,April 2013, The town was very cute. My partner and I always wanted to visit. But seriously tell all your friends! The torcher chamber was a bit too much. I want my money back. The owner has the best style. We had so much fun! But the owner was cool. The place smelled very bad! Very much worth it. I came here for my honemoon. Why didn't I find this place sooner? NO INDOOR PLUMBING!!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,8
Dylan Ring,August 2017, I wish I could have stayed longer. The owner wouldn't let me bring my pet bear. This place is awesome! The owner has the best style. I do not regret anything! Very much worth it. NO INDOOR PLUMBING!!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,8
Matthew Morgan,October 2019, And I would do it again! NO INDOOR PLUMBING!! But the owner was cool. BEST TRIP EVER! It was quite a drive from the airport. But seriously tell all your friends! Very much worth it. The owner wouldn't let me bring my pet bear. My partner and I always wanted to visit. I do not regret anything! The view form the back porch was to die for. I wish I could have stayed longer. The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,8
Frans Larson,October 2015, The town was very cute. I do not regret anything! BE WARNED! You can tell the owner really likes bears. We had so much fun! But seriously tell all your friends!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,8
Nick Mendini,July 2015, The town was very cute. The torcher chamber was a bit too much. But the owner was cool.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,8
Zain Padela,July 2011, But seriously tell all your friends! The owner wouldn't let me bring my pet bear. I want my money back. I came here for my honemoon. It was quite a drive from the airport. And I would do it again! This place is awesome! I do not regret anything! I wish I could have stayed longer. BEST TRIP EVER! The town was very cute. My partner and I always wanted to visit. We had so much fun! The torcher chamber was a bit too much. The place smelled very bad! You can tell the owner really likes bears. NO INDOOR PLUMBING!! The owner has the best style. Why didn't I find this place sooner? Very much worth it. But the owner was cool. The view form the back porch was to die for.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,8
John Campbell,September 2008, This place is awesome! But seriously tell all your friends! Very much worth it. Why didn't I find this place sooner? BEST TRIP EVER! The place smelled very bad! I came here for my honemoon. But the owner was cool. I do not regret anything! And I would do it again! It was quite a drive from the airport. BE WARNED! I want my money back. NO INDOOR PLUMBING!! We had so much fun! The owner wouldn't let me bring my pet bear. The owner has the best style. My partner and I always wanted to visit. The town was very cute. The view form the back porch was to die for. I wish I could have stayed longer.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,8
Rebecca Wiegel,April 2008, We had so much fun! Why didn't I find this place sooner? The place smelled very bad! The view form the back porch was to die for. NO INDOOR PLUMBING!! I do not regret anything!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,8
Matthew Morgan,December 2018, You can tell the owner really likes bears.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4626351.jpeg,9
Deb Johnson,October 2011, But the owner was cool. We had so much fun! This place is awesome! The owner has the best style. Why didn't I find this place sooner? I do not regret anything! It was quite a drive from the airport. BE WARNED! BEST TRIP EVER! My partner and I always wanted to visit. And I would do it again! The view form the back porch was to die for. The torcher chamber was a bit too much. I want my money back. The place smelled very bad! The town was very cute.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,9
Leah Cardon,May 2008, This place is awesome! Why didn't I find this place sooner? I do not regret anything! The torcher chamber was a bit too much. Very much worth it. The owner wouldn't let me bring my pet bear. BE WARNED! My partner and I always wanted to visit. I wish I could have stayed longer. The view form the back porch was to die for. You can tell the owner really likes bears. BEST TRIP EVER! And I would do it again! NO INDOOR PLUMBING!! But the owner was cool. But seriously tell all your friends! It was quite a drive from the airport.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,9
Taylor Anderson,November 2011, I want my money back. This place is awesome! And I would do it again! The view form the back porch was to die for. The owner has the best style. I do not regret anything! The owner wouldn't let me bring my pet bear. The town was very cute. We had so much fun! BEST TRIP EVER! But seriously tell all your friends! Very much worth it. My partner and I always wanted to visit. I came here for my honemoon. The torcher chamber was a bit too much. You can tell the owner really likes bears. BE WARNED! But the owner was cool. The place smelled very bad!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,9
Alex Sandoval,June 2016, BE WARNED! Very much worth it. Why didn't I find this place sooner? But seriously tell all your friends! My partner and I always wanted to visit. The torcher chamber was a bit too much. The owner has the best style. The owner wouldn't let me bring my pet bear. I came here for my honemoon. BEST TRIP EVER! But the owner was cool. The view form the back porch was to die for. The town was very cute. NO INDOOR PLUMBING!! It was quite a drive from the airport. We had so much fun! I do not regret anything! And I would do it again! This place is awesome! The place smelled very bad!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,9
John Campbell,September 2008, But seriously tell all your friends! It was quite a drive from the airport. NO INDOOR PLUMBING!! Very much worth it. The town was very cute. I wish I could have stayed longer. The view form the back porch was to die for. But the owner was cool. BEST TRIP EVER! Why didn't I find this place sooner? My partner and I always wanted to visit. The torcher chamber was a bit too much. BE WARNED! I want my money back. I came here for my honemoon.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,9
Fabian Yee,December 2020, Why didn't I find this place sooner? I do not regret anything! BE WARNED! It was quite a drive from the airport. And I would do it again! We had so much fun! I came here for my honemoon. The place smelled very bad! I wish I could have stayed longer. The owner wouldn't let me bring my pet bear. The torcher chamber was a bit too much. But seriously tell all your friends! But the owner was cool. The town was very cute. Very much worth it. The owner has the best style. My partner and I always wanted to visit. This place is awesome! I want my money back.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,9
John Anderton,March 2019, The owner wouldn't let me bring my pet bear. The owner has the best style.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,9
Frans Larson,January 2012, You can tell the owner really likes bears. And I would do it again! My partner and I always wanted to visit.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,9
Zain Padela,March 2016, But the owner was cool. BE WARNED! But seriously tell all your friends! It was quite a drive from the airport. I want my money back. The owner wouldn't let me bring my pet bear. And I would do it again! This place is awesome! The place smelled very bad! My partner and I always wanted to visit.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,9
Joe Buono,April 2018, I came here for my honemoon. I do not regret anything! Very much worth it. The town was very cute. The owner has the best style. The owner wouldn't let me bring my pet bear. BEST TRIP EVER! The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,9
Genaro Salinas,October 2018, And I would do it again! I wish I could have stayed longer. We had so much fun! Very much worth it. BE WARNED! This place is awesome! The town was very cute. NO INDOOR PLUMBING!! It was quite a drive from the airport. The owner has the best style. But the owner was cool. But seriously tell all your friends! My partner and I always wanted to visit. The owner wouldn't let me bring my pet bear. The place smelled very bad! Why didn't I find this place sooner? I want my money back. The view form the back porch was to die for. I came here for my honemoon. BEST TRIP EVER! You can tell the owner really likes bears. The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,10
Frans Larson,September 2011, The view form the back porch was to die for. BEST TRIP EVER! The owner wouldn't let me bring my pet bear. NO INDOOR PLUMBING!! And I would do it again! But the owner was cool. This place is awesome! You can tell the owner really likes bears. The torcher chamber was a bit too much. My partner and I always wanted to visit.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,10
Jeremy England,July 2013, You can tell the owner really likes bears. My partner and I always wanted to visit. I do not regret anything! I want my money back. And I would do it again! BE WARNED! This place is awesome! I wish I could have stayed longer. It was quite a drive from the airport.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,10
